13166074988,19123,......,SNGL,0,2013-01-11 14:56:49.495+0000,1,17,13218210776,13922,126,0
12637916486,16464,......,SNGL,1.082,2013-01-11 14:56:38.894+0000,5,17,11248373514,61310,220,0
13199315941,80,.A...F,REQ,26.849,2013-01-11 14:56:22.146+0000,3,6,11568492021,51889,121,0
13128519174,21314,......,SNGL,9.727,2013-01-11 14:56:34.108+0000,3,17,12950619125,35007,174,0
13396093700,55634,.A..SF,SNGL,0.711,2013-01-11 14:56:29.360+0000,3,6,14076700377,54130,132,0
12914482528,40292,......,REP,0,2013-01-11 14:56:51.533+0000,1,17,13218210776,13922,126,0
12954794241,56146,......,SNGL,0,2013-01-11 14:56:13.999+0000,1,17,10722111646,19327,126,0
12326931278,16464,......,SNGL,2.042,2013-01-11 14:56:27.551+0000,6,17,11248373514,61310,264,0
14047630817,57457,......,SNGL,0,2013-01-11 14:56:24.949+0000,1,17,13473007588,59696,96,0
10037175229,80,.APRS.,SNGL,10.169,2013-01-11 14:56:12.809+0000,12,6,13246805386,55666,1502,0
14191496151,80,.AP.SF,REP,0.793,2013-01-11 14:56:49.531+0000,19,6,11187008534,41200,1209,0
10079227261,26085,.A....,REP,0,2013-01-11 14:56:50.098+0000,1,6,12959205388,42868,64,0
12750424799,51417,......,SNGL,2.222,2013-01-11 14:56:24.007+0000,5,17,14076700377,54130,923,0
11062523557,53,......,SNGL,0,2013-01-11 14:56:15.104+0000,1,17,13112909711,6906,60,0
14291501148,123,......,REQ,0,2013-01-11 14:56:50.459+0000,1,17,10187559163,123,76,0
10699111028,51312,......,REQ,0,2013-01-11 14:56:35.664+0000,1,17,10722111646,19327,126,0
13842404622,65523,.AP...,REP,0.074,2013-01-11 14:56:48.069+0000,4,6,10308489574,80,2699,0
12840463797,47475,......,REP,0,2013-01-11 14:56:44.462+0000,1,17,14121714687,53,153,0
13675592331,3598,.A....,REP,0,2013-01-11 14:56:47.290+0000,1,6,11569706871,443,52,0
12655280760,80,.AP.SF,REQ,16.456,2013-01-11 14:56:30.636+0000,6,6,13760222571,51974,851,0
